,m_cap,mkt_%,v_24h,price,last
WEAR,0.0,0.0,217248.07249776,0.010715077188671101,2022-04-16 02:15:00+00:00
GZIL,0.0,0.0,53083.79975388,44.635970865784714,2022-04-16 02:15:00+00:00
Mverse,0.0,0.0,52964.55803348,6.236129218968817e-07,2022-04-16 02:15:00+00:00
PCR,0.0,0.0,52945.04856934,0.02523714230871322,2022-04-16 02:15:00+00:00
RIN,0.0,0.0,50870.04640997,1.1086732586125927,2022-04-16 02:15:00+00:00
ELP,0.0,0.0,49634.18084009,0.31846866753319,2022-04-16 02:15:00+00:00
BUSY,0.0,0.0,49662.0830156,0.009908392112970999,2022-04-16 02:15:00+00:00
SSG,0.0,0.0,49671.32532345,0.17568113739605168,2022-04-16 02:15:00+00:00
LOVE,0.0,0.0,42447.57453756,0.002753832652509115,2022-04-16 02:15:00+00:00
BCNA,0.0,0.0007,49965.32421216,0.0620248769851265,2022-04-16 02:15:00+00:00
UNCL,0.0,0.0,50070.85562694,33.18088330903232,2022-04-16 02:15:00+00:00
INFO,0.0,0.0,50160.39487169,0.0024453361784639374,2022-04-16 02:15:00+00:00
PFTM,0.0,0.0,50281.5559402,0.8079228943107271,2022-04-16 02:15:00+00:00
CUBO,0.0,0.0,50402.02798392,2.600718975265111,2022-04-16 02:15:00+00:00
DSLV,0.0,0.0,50649.75008901,26.274320440319492,2022-04-16 02:15:00+00:00
FPAD,0.0,0.0,50666.69533222,0.07146333862327471,2022-04-16 02:15:00+00:00
DKT,0.0,0.0,50684.92678314,0.5640693865609514,2022-04-16 02:15:00+00:00
BX,0.0,0.0,50852.55243336,0.027229635578959913,2022-04-16 02:15:00+00:00
HANZO,0.0,0.0,51187.62418476,2.0110805621143264e-08,2022-04-16 02:15:00+00:00
MATA,0.0,0.0,52859.78745946,0.0021732006472202723,2022-04-16 02:15:00+00:00
METAMUSK,0.0,0.0,51243.7360089,6.853111042323919e-07,2022-04-16 02:15:00+00:00
AMC,0.0,0.0,51326.02550225,0.06841156314220427,2022-04-16 02:15:00+00:00
HPD,0.0,0.0,51329.74203,0.0015012537467317048,2022-04-16 02:15:00+00:00
MINITESLA,0.0,0.0,51461.57020158,3.4803456515094e-11,2022-04-16 02:15:00+00:00
LEOPARD,0.0,0.0,51605.97985315,4.476697639382e-12,2022-04-16 02:15:00+00:00
pETH18C,0.0,0.0,51628.85147645,6.825323166905769,2022-04-16 02:15:00+00:00
BABYTK,0.0,0.0,51666.7332645,1.70800454284023e-10,2022-04-16 02:15:00+00:00
AGX,0.0,0.0,51833.93884853,0.018004350054058232,2022-04-16 02:15:00+00:00
FABRIC,0.0,0.0,51973.9140764,0.005128746172809038,2022-04-16 02:15:00+00:00
NHT,0.0,0.0,52005.12009695,0.0007987503089427837,2022-04-16 02:15:00+00:00
TXBIT,0.0,0.0,52152.6025687,0.0012953210977630432,2022-04-16 02:15:00+00:00
FEED,0.0,0.0,52291.2065433,0.0023259865732102878,2022-04-16 02:15:00+00:00
IDS,0.0,0.0,52352.66933069,0.00101315711052188,2022-04-16 02:15:00+00:00
WHE,0.0,0.0,55562.57982585,0.05965868556668267,2022-04-16 02:15:00+00:00
YARD,0.0,0.0,55715.86748028,0.0013286283293415383,2022-04-16 02:15:00+00:00
KLP,0.0,0.0,62237.9752,0.02840480107073979,2022-04-16 02:15:00+00:00
VENT,0.0,0.0,55818.64109695,0.12815761692355648,2022-04-16 02:15:00+00:00
ASIA,0.0,0.0,59495.06365467,0.0806048521899784,2022-04-16 02:15:00+00:00
FWB,0.0,0.0,59528.80328628,41.040862176259516,2022-04-16 02:15:00+00:00
POOL,0.0,0.0,59565.22258663,4.330453057139022,2022-04-16 02:15:00+00:00
SWDAO,0.0,0.0,59614.12423061,0.0019769465389914017,2022-04-16 02:15:00+00:00
MODA,0.0,0.0,59637.5767311,2.1544789447462387,2022-04-16 02:15:00+00:00
DVNQ,0.0,0.0,59713.57851256,117.84987555019502,2022-04-16 02:15:00+00:00
CODI,0.0,0.0,59785.40342687,0.0075365633228723465,2022-04-16 02:15:00+00:00
LEAN,0.0,0.0,60777.81498014,2.138011278930705,2022-04-16 02:16:00+00:00
KINT,0.0,0.0,60006.54160564,13.427141022522784,2022-04-16 02:15:00+00:00
AUR,0.0,0.0,60046.7746921,0.7072195365183135,2022-04-16 02:15:00+00:00
MSTR,0.0,0.0,60163.53793385,499.35284266992204,2022-04-16 02:15:00+00:00
DUKE,0.0,0.0,60202.31174167,1.556413435934856e-06,2022-04-16 02:15:00+00:00
HOPE,0.0,0.0,60255.1700442,0.0002220375294966279,2022-04-16 02:15:00+00:00
ZWZ,0.0,0.0,60461.90774849,0.035224438783077336,2022-04-16 02:15:00+00:00
HVI,0.0,0.0,60525.03336348,2.35504129687e-13,2022-04-16 02:15:00+00:00
DXG,0.0,0.0,60709.68164401,5.301552799704096e-06,2022-04-16 02:15:00+00:00
REFI,0.0,0.0,30417.808008,0.0020583479085768477,2022-04-16 02:15:00+00:00
PIGGY,0.0,0.0,61078.82415,0.0021393616017715633,2022-04-16 02:15:00+00:00
CDROP,0.0,0.0,61147.90493045,0.00030416573733538395,2022-04-16 02:15:00+00:00
SRX,0.0,0.0,61300.85605617,0.13001062997884485,2022-04-16 02:15:00+00:00
YEL,0.0,0.0,61404.15605344,0.01363438542313911,2022-04-16 02:15:00+00:00
SQUIRT,0.0,0.0,61426.95083273,2.18174629994528e-10,2022-04-16 02:15:00+00:00
MER,0.0,0.0,61542.90089555,0.10517210481353914,2022-04-16 02:15:00+00:00
STONE,0.0,0.0,61795.61924442,0.12505080015886713,2022-04-16 02:15:00+00:00
NT,0.0,0.0,61856.58873475,0.017594347934232035,2022-04-16 02:15:00+00:00
SMRAT,0.0,0.0,61904.58596809,1.903325848880763e-09,2022-04-16 02:15:00+00:00
HO,0.0,0.0,61956.85642274,4.784631492221114,2022-04-16 02:15:00+00:00
TENSHI,0.0,0.0,61980.07171666,0.005478145479332164,2022-04-16 02:15:00+00:00
AART,0.0,0.0,62079.48686621,0.007154973037842556,2022-04-16 02:15:00+00:00
GGC,0.0,0.0,59419.46489223,1.843411579347905,2022-04-16 02:15:00+00:00
KIAN,0.0,0.0,59208.21509235,0.004446408391450699,2022-04-16 02:15:00+00:00
FSHN,0.0,0.0,59078.90316475,1.6981661164020374e-07,2022-04-16 02:15:00+00:00
GLD,0.0,0.0,57060.91432442,0.05231571622334989,2022-04-16 02:15:00+00:00
ATK,0.0,0.0,55998.6547104,0.006631177005451844,2022-04-16 02:15:00+00:00
VDORA,0.0,0.0,56074.60545477,3.84259053570746e-10,2022-04-16 02:15:00+00:00
DGE,0.0,0.0,56182.99799377,0.10027416659163546,2022-04-16 02:15:00+00:00
SMOON,0.0,0.0,56201.06946401,3.89754640143015e-10,2022-04-16 02:15:00+00:00
ETHSHIB,0.0,0.0,56255.31993883,3.747919028949659e-09,2022-04-16 02:15:00+00:00
DASHD,0.0,0.0,56261.14010809,0.9022801298547234,2022-04-16 02:15:00+00:00
TRYC,0.0,0.0,56342.61659436,0.06828875215963,2022-04-16 02:15:00+00:00
CGU,0.0,0.0,56459.33356996,2.999780582154729,2022-04-16 02:15:00+00:00
GTE,0.0,0.0,56494.4936833,0.3039811735215458,2022-04-16 02:15:00+00:00
HOLY,0.0,0.0,56600.00393048,14.6467,2022-04-16 02:15:00+00:00
DOGIRA,0.0,0.0,56868.16161758,0.0046835459436406,2022-04-16 02:15:00+00:00
HFUEL,0.0,0.0,56873.7568839,0.2838685036048725,2022-04-16 02:15:00+00:00
PETH,0.0,0.0,57045.02972496,5.8270128815544e-10,2022-04-16 02:15:00+00:00
OXSOLID,0.0,0.0,57170.77394594,0.4855707221843612,2022-04-16 02:15:00+00:00
HPL,0.0,0.0,58949.4534339,0.04962476756067193,2022-04-16 02:15:00+00:00
UEDC,0.0,0.0,57258.37268483,0.03168762449349542,2022-04-16 02:15:00+00:00
SWPT,0.0,0.0,57291.0771333,3.797284262655202e-06,2022-04-16 02:15:00+00:00
EMAX,0.0,0.0,57329.33919919,8.710727943509512e-09,2022-04-16 02:15:00+00:00
MTG,0.0,0.0,57525.97397172,0.5196551702110555,2022-04-16 02:15:00+00:00
SSN,0.0,0.0,57563.51347739,5.35272498623756e-10,2022-04-16 02:15:00+00:00
SCRAP,0.0,0.0,57890.06211116,3.7148125445160702,2022-04-16 02:15:00+00:00
RMTX,0.0,0.0,58010.59884697,3.606452048479333e-09,2022-04-16 02:15:00+00:00
INUS,0.0,0.0,58222.54185594,2.217835398207359e-09,2022-04-16 02:15:00+00:00
XLD,0.0,0.0,58288.89159933,0.019982766076868157,2022-04-16 02:15:00+00:00
iOWN,0.0,0.0,58395.54045991,0.04565879478617753,2022-04-16 02:15:00+00:00
MEDIA,0.0,0.0,58401.02790584,33.591006223311595,2022-04-16 02:15:00+00:00
ASS,0.0,0.0,58532.7098691,1.141083588000909e-09,2022-04-16 02:15:00+00:00
DPDBC,0.0,0.0,58642.58511256,21.22063694995915,2022-04-16 02:15:00+00:00
MSG,0.0,0.0,217161.30796071,0.6362659470810387,2022-04-16 02:15:00+00:00
DFY,0.0,0.0,379010.23795911,0.009716402865400795,2022-04-16 02:15:00+00:00
ASVA,0.0,0.0,217488.37026632,0.08082934790835354,2022-04-16 02:15:00+00:00
QMALL,0.0,0.0,2563470.68968169,0.49526721535843254,2022-04-16 02:15:00+00:00
GAIA,0.0,0.0,2046086.15427096,0.06551690946762134,2022-04-16 02:15:00+00:00
BDX,0.0,0.0,2061325.00213231,0.08509374671963041,2022-04-16 02:15:00+00:00
DARK,0.0,0.0,973093.4040435,0.25258556742080934,2022-04-16 02:15:00+00:00
GDOGE,0.0,0.0,2081630.14837774,1.8011579521994e-11,2022-04-16 02:15:00+00:00
DEUS,0.0,0.0,2088868.45590523,693.573137039699,2022-04-16 02:15:00+00:00
TITA,0.0,0.0,2090307.82662756,0.0555445159379061,2022-04-16 02:15:00+00:00
LINKUP,0.0,0.0,2097518.97355957,0.11986025916610761,2022-04-16 02:15:00+00:00
UPO,0.0,0.0,2115606.47635883,0.47493311809232047,2022-04-16 02:15:00+00:00
BDT,0.0,0.0,2121949.61942531,0.001198999385531532,2022-04-16 02:15:00+00:00
DEG,0.0,0.0,2122862.24844466,0.6453903526027687,2022-04-16 02:15:00+00:00
GSX,0.0,0.0,2125025.02642115,0.029792708069427187,2022-04-16 02:15:00+00:00
CATGIRL,0.0,0.0,2156232.86985106,1.89655054296258e-09,2022-04-16 02:16:00+00:00
FRA,0.0,0.0,2145187.45602763,0.014969047965754611,2022-04-16 02:15:00+00:00
Tiger,0.0,0.0,2189001.77594956,8978.500407427451,2022-04-16 02:15:00+00:00
SAVAX,0.0,0.0,2147987.84426884,77.64616893644042,2022-04-16 02:15:00+00:00
KYOKO,0.0,0.0,2178944.69304916,0.18681712253542312,2022-04-16 02:15:00+00:00
EGC,0.0,0.0,50679.17114274,259.4648555835347,2022-04-16 02:15:00+00:00
WOJ,0.0,0.0,2220455.16981581,0.04602973456021707,2022-04-16 02:16:00+00:00
ARN,0.0,0.0,2254465.98865467,0.7659689883197105,2022-04-16 02:15:00+00:00
BTCUP,0.0,0.0,2276483.74340983,37.09510444885779,2022-04-16 02:15:00+00:00
SYN,0.0,0.0,2295268.88732935,2.677293020801328,2022-04-16 02:15:00+00:00
RUSH,0.0,0.0,2349203.40717804,0.022327531970071566,2022-04-16 02:15:00+00:00
BOO,0.0,0.0,2397013.47281367,10.214685113094598,2022-04-16 02:15:00+00:00
MSU,0.0,0.0,126533.13522071,0.12578597579827555,2022-04-16 02:15:00+00:00
PLUGCN,0.0,0.0,2448984.94082659,0.13453701997497777,2022-04-16 02:15:00+00:00
SB,0.0,0.0,2458062.89267702,1.186167926487468,2022-04-16 02:15:00+00:00
ETHUP,0.0,0.0,2473934.01269484,34.81072441874366,2022-04-16 02:15:00+00:00
RITE,0.0,0.0,2500644.05952614,0.033584918828812815,2022-04-16 02:15:00+00:00
WGLMR,0.0,0.0,2537736.63199656,4.001140255482124,2022-04-16 02:15:00+00:00
CNYX,0.0,0.0,2040764.44961894,0.002958200004469263,2022-04-16 02:15:00+00:00
WMEMO,0.0,0.0,2035090.41017262,28473.47595919695,2022-04-16 02:15:00+00:00
ZAM,0.0,0.0,2033555.83817621,0.11429474869274418,2022-04-16 02:15:00+00:00
CCD,0.0,0.0,1847676.35918081,0.042351833538906286,2022-04-16 02:15:00+00:00
JUSTICE,0.0,0.0,1728290.61253695,0.0005675039127099098,2022-04-16 02:15:00+00:00
PTP,0.0,0.0,1728599.22648666,3.091588091870342,2022-04-16 02:15:00+00:00
MBX,0.0,0.0,77201.04854291,0.001966862812467126,2022-04-16 02:15:00+00:00
4JNET,0.0,0.0,1741219.85937032,3.597543405964824e-09,2022-04-16 02:15:00+00:00
TOKAU,0.0,0.0,1741367.36051841,1.6920208925791505e-08,2022-04-16 02:15:00+00:00
AGEUR,0.0,0.0,1753649.57138293,1.0828544832918199,2022-04-16 02:15:00+00:00
APED,0.0,0.0,1758358.31925755,26.142813903284303,2022-04-16 02:15:00+00:00
PES,0.0,0.0,1762394.83933305,401.63817474217217,2022-04-16 02:15:00+00:00
TMT,0.0,0.0,1792198.72138003,0.4206508126183695,2022-04-16 02:15:00+00:00
VPAD,0.0,0.0,1811721.12016658,0.2942735627550225,2022-04-16 02:15:00+00:00
LILFLOKI,0.0,0.0,1827058.50286388,4.47057961738669e-10,2022-04-16 02:15:00+00:00
TRI,0.0,0.0,1835964.5017896,0.7308780874412479,2022-04-16 02:15:00+00:00
NEOM,0.0,0.0,1836772.84785997,25.536386372071384,2022-04-16 02:15:00+00:00
MARS,0.0,0.0,1854652.4261229,1.1201902323493313,2022-04-16 02:15:00+00:00
CWAR,0.0,0.0,2021949.72917394,0.21243914966084296,2022-04-16 02:15:00+00:00
THOR,0.0,0.0,744744.40518972,16.79369845512693,2022-04-16 02:15:00+00:00
STSOL,0.0,0.0,1894312.91924286,105.12722227577545,2022-04-16 02:16:00+00:00
UCG,0.0,0.0,1898235.52704458,0.0016304755882225353,2022-04-16 02:15:00+00:00
ASTO,0.0,0.0,1898806.94482891,0.3703884507725241,2022-04-16 02:15:00+00:00
QUARTZ,0.0,0.0,1905184.37338178,10.070342987824175,2022-04-16 02:15:00+00:00
RON,0.0,0.0,1917583.91982669,1.5703195297053274,2022-04-16 02:15:00+00:00
DOTUP,0.0,0.0,1963911.17506015,1.4215732956466487,2022-04-16 02:15:00+00:00
LOON,0.0,0.0,1974970.88977924,0.007256210233578774,2022-04-16 02:15:00+00:00
KITTY,0.0,0.0,38473.48064794,54.29515780820125,2022-04-16 02:15:00+00:00
WRLD,0.0,0.0,1990158.68110973,0.16848081409865248,2022-04-16 02:15:00+00:00
TOKE,0.0,0.0,1996775.85042631,18.736589689153412,2022-04-16 02:15:00+00:00
GZLR,0.0,0.0,2011524.71084128,3.8399937388077624e-05,2022-04-16 02:15:00+00:00
JPEG,0.0,0.0,2011418.98565757,0.004592966461569129,2022-04-16 02:16:00+00:00
CHURCH,0.0,0.0,2550254.05674459,2.1668856808896206e-08,2022-04-16 02:15:00+00:00
MRHB,0.0,0.0,2563470.94075021,0.04069481664292532,2022-04-16 02:15:00+00:00
$ADS,0.0,0.0,1703720.25851875,0.1991534807872329,2022-04-16 02:15:00+00:00
BTCDOWN,0.0,0.0,2563483.79306727,0.013691469029379521,2022-04-16 02:15:00+00:00
GNS,0.0,0.0,3244254.44437772,3.292012993771171,2022-04-16 02:15:00+00:00
BPLC,0.0,0.0,3305536.72895503,0.000397250284669878,2022-04-16 02:15:00+00:00
SAFUU,0.0,0.0,3320439.64191548,207.2509485651829,2022-04-16 02:16:00+00:00
MAGIC,0.0,0.0,3357074.69959772,2.2169554569355947,2022-04-16 02:15:00+00:00
MYCE,0.0,0.0,3392175.23203821,0.023790189534316077,2022-04-16 02:15:00+00:00
MF,0.0,0.0,3393916.40711243,0.024556176333734893,2022-04-16 02:15:00+00:00
BULL,0.0,0.0,49292.78514448,0.2967353482748659,2022-04-16 02:15:00+00:00
OVR,0.0,0.0,3395175.92519689,1.4049472679993582,2022-04-16 02:15:00+00:00
SPACE,0.0,0.0,3506026.86306323,0.09704218088020945,2022-04-16 02:15:00+00:00
DEI,0.0,0.0,3559705.48831988,1.001711035455983,2022-04-16 02:15:00+00:00
ADADOWN,0.0,0.0,3571993.20728848,0.00476195784363346,2022-04-16 02:15:00+00:00
REAL,0.0,0.0,165966.82110208,0.0647816138495481,2022-04-16 02:15:00+00:00
MFI,0.0,0.0,38255.82270994,0.10634421877590693,2022-04-16 02:15:00+00:00
KISHU,0.0,0.0,3702659.37021572,1.377372623908837e-09,2022-04-16 02:15:00+00:00
LFT,0.0,0.0,2585429.47060265,0.013445939415543774,2022-04-16 02:15:00+00:00
LDX,0.0,0.0,3800174.52734836,0.1900321198394563,2022-04-16 02:15:00+00:00
MEVR,0.0,0.0,3820553.93989551,0.23657649595783653,2022-04-16 02:15:00+00:00
SEA,0.0,0.0,3824058.66427811,0.17015181154212922,2022-04-16 02:15:00+00:00
EQ,0.0,0.0,3832925.36001308,0.23001267862867764,2022-04-16 02:15:00+00:00
RCG,0.0,0.0,3854659.71077218,1.9542652935870766,2022-04-16 02:15:00+00:00
WWY,0.0,0.0,3905753.4509263,0.010640760380196282,2022-04-16 02:15:00+00:00
LUC,0.0,0.0,3940639.78217968,0.02611422911835959,2022-04-16 02:15:00+00:00
TITANO,0.0,0.0,3965497.38439309,0.07404824030697164,2022-04-16 02:15:00+00:00
SPACEPI,0.0,0.0,3996229.61510272,7.506107217609842e-09,2022-04-16 02:15:00+00:00
EURT,0.0,0.0,4019968.65651434,1.0799558078915905,2022-04-16 02:15:00+00:00
POKT,0.0,0.0,4064621.80342424,0.796129053227417,2022-04-16 02:15:00+00:00
MELOS,0.0,0.0,4072044.08398353,0.14105903434984826,2022-04-16 02:15:00+00:00
AUDT,0.0,0.0,4185772.68161446,0.737507975016446,2022-04-16 02:15:00+00:00
BXMI,0.0,0.0,4186732.88377076,0.6532110196242872,2022-04-16 02:15:00+00:00
CMCX,0.0,0.0,3239234.69122548,0.014456159916552396,2022-04-16 02:15:00+00:00
GM,0.0,0.0,91924.83499996,9.719827235156863e-06,2022-04-16 02:15:00+00:00
EXIST,0.0,0.0,3200674.15382281,0.31746919966413545,2022-04-16 02:15:00+00:00
SD,0.0,0.0,2800734.20470769,5.086414608446007,2022-04-16 02:15:00+00:00
BTRFLY,0.0,0.0,2586459.85116985,221.63805209489556,2022-04-16 02:15:00+00:00
HCT,0.0,0.0,237864.85057282,0.029053172293984172,2022-04-16 02:15:00+00:00
TUS,0.0,0.0,2669610.74608666,0.041812456169669845,2022-04-16 02:15:00+00:00
QUIDD,0.0,0.0,2694310.84235435,0.4175155438012976,2022-04-16 02:15:00+00:00
SPRT,0.0,0.0,2712524.88559449,1.3023497345141986,2022-04-16 02:15:00+00:00
WTK,0.0,0.0,2715226.4815965,0.2673798338213651,2022-04-16 02:15:00+00:00
BCOIN,0.0,0.0,2721979.70747603,0.21185722591161787,2022-04-16 02:15:00+00:00
PILOT,0.0,0.0,2724741.0950608,3.0422330236492905,2022-04-16 02:15:00+00:00
MCH,0.0,0.0,2736363.72533911,0.06642746858452027,2022-04-16 02:15:00+00:00
GOG,0.0,0.0,2750562.73729327,0.4737745478741298,2022-04-16 02:15:00+00:00
KSC,0.0,0.0,2766662.12763328,0.019023895528940675,2022-04-16 02:15:00+00:00
NAKA,0.0,0.0,2779870.48887686,0.40647918303876884,2022-04-16 02:15:00+00:00
MVRS,0.0,0.0,2796365.93089249,7.98646593406651e-07,2022-04-16 02:15:00+00:00
ADAUP,0.0,0.0,2830898.88580044,8.876606194161452,2022-04-16 02:15:00+00:00
STLUNA,0.0,0.0,3164422.3120448,81.99662252466959,2022-04-16 02:15:00+00:00
ELT,0.0,0.0,2839216.38112632,0.28842676099280073,2022-04-16 02:15:00+00:00
SHINJA,0.0,0.0,2853768.06317009,6.353394413e-15,2022-04-16 02:15:00+00:00
MBMX,0.0,0.0,2878456.69089686,684.0438050512898,2022-04-16 02:15:00+00:00
STRNGR,0.0,0.0,2905630.08623626,64.86822182673595,2022-04-16 02:15:00+00:00
PIE,0.0,0.0,48911.603202,0.00679914921404539,2022-04-16 02:15:00+00:00
GMX,0.0,0.0,51007.63591469,0.00037778433770565027,2022-04-16 02:15:00+00:00
REF,0.0,0.0,2985270.45841555,3.0797828615226255,2022-04-16 02:15:00+00:00
SLCL,0.0,0.0,2995777.54442483,1.1085619846300037,2022-04-16 02:15:00+00:00
CRUX,0.0,0.0,3060842.7035802,13.308082208903569,2022-04-16 02:15:00+00:00
KSP,0.0,0.0,3124317.24773951,4.665510789744895,2022-04-16 02:15:00+00:00
BEAR,0.0,0.0,3126177.4668975,9.740982937812957e-05,2022-04-16 02:15:00+00:00
ANML,0.0,0.0,3126266.38420312,0.016415346971411806,2022-04-16 02:15:00+00:00
DOTDOWN,0.0,0.0,3134635.89875903,12.142860763441151,2022-04-16 02:15:00+00:00
DMN,0.0,0.0,1710175.92544931,0.006979017636865226,2022-04-16 02:15:00+00:00
MINE,0.0,0.0,94461.90572133,0.03438584270170068,2022-04-16 02:15:00+00:00
LEASH,0.0,0.0,4316136.97714005,1123.7049287812874,2022-04-16 02:15:00+00:00
SHD,0.0,0.0,1266212.49786873,78.98641257658925,2022-04-16 02:15:00+00:00
HELENA,0.0,0.0,1126629.29276658,15.066746991725871,2022-04-16 02:15:00+00:00
COMB,0.0,0.0,323371.76295441,0.0014462444488834412,2022-04-16 02:15:00+00:00
VODKA,0.0,0.0,1136579.9504811,0.0006280472311127577,2022-04-16 02:15:00+00:00
WEB3,0.0,0.0,48950.41812839,1.864035311726018e-08,2022-04-16 02:15:00+00:00
ZCX,0.0,0.0,1143461.1558011,1.1062428395568877,2022-04-16 02:15:00+00:00
LEOS,0.0,0.0,1144186.45721184,0.3276164454762446,2022-04-16 02:15:00+00:00
ONEBTC,0.0,0.0,1153048.22939138,0.9955260953240733,2022-04-16 02:15:00+00:00
WZRD,0.0,0.0,1164946.47946742,0.23215643632102845,2022-04-16 02:15:00+00:00
REALM,0.0,0.0,1168231.16599182,0.2064900145715016,2022-04-16 02:15:00+00:00
ARTEX,0.0,0.0,1169661.04650861,0.010138492957242503,2022-04-16 02:15:00+00:00
AIR,0.0,0.0,31119.18874056,0.04726470158761924,2022-04-16 02:15:00+00:00
HDRN,0.0,0.0,1174610.62901244,1.7174188930662876e-06,2022-04-16 02:15:00+00:00
LUNR,0.0,0.0,1175875.02925303,0.6214997877678268,2022-04-16 02:15:00+00:00
XELS,0.0,0.0,1175968.32826065,2.7903753782080565,2022-04-16 02:15:00+00:00
ADAO,0.0,0.0,1176185.13717221,0.04060465595915444,2022-04-16 02:15:00+00:00
SPEC,0.0,0.0,1176978.03137402,3.6506170390211343,2022-04-16 02:15:00+00:00
LQDR,0.0,0.0,1180407.13276065,11.699790127951537,2022-04-16 02:15:00+00:00
DGP,0.0,0.0,1188740.86450868,0.01310221457840462,2022-04-16 02:15:00+00:00
SPOOL,0.0,0.0,1209601.93482473,3.255231228407759,2022-04-16 02:15:00+00:00
OBROK,0.0,0.0,1211724.11615688,1.6387509623331018e-07,2022-04-16 02:15:00+00:00
GEL,0.0,0.0,1214756.61763992,0.7332999640026798,2022-04-16 02:15:00+00:00
ZAMZAM,0.0,0.0,1217921.92862104,0.0004732111160293838,2022-04-16 02:15:00+00:00
ORCA,0.0,0.0,1218731.05308302,1.8818952653198266,2022-04-16 02:15:00+00:00
SG,0.0,0.0,1224655.82590478,0.253929127677667,2022-04-16 02:15:00+00:00
DEVT,0.0,0.0,1228678.39751303,0.3131603120223288,2022-04-16 02:15:00+00:00
ZYRO,0.0,0.0,1240008.35265027,0.008187285421205904,2022-04-16 02:15:00+00:00
KATA,0.0,0.0,1243920.07507114,0.0005701904539316959,2022-04-16 02:15:00+00:00
NPT,0.0,0.0,1247200.84718885,6.042038826062921,2022-04-16 02:15:00+00:00
EPAN,0.0,0.0,1249575.32211822,0.04192495919789809,2022-04-16 02:15:00+00:00
DAF,0.0,0.0,1122270.192606,0.09850664991046343,2022-04-16 02:15:00+00:00
SHUEY,0.0,0.0,1116974.98449258,0.00012784348162091808,2022-04-16 02:15:00+00:00
GAN,0.0,0.0,1114364.70571764,0.0009587324048518924,2022-04-16 02:15:00+00:00
TKM,0.0,0.0,1064068.38781492,0.0703641938419966,2022-04-16 02:16:00+00:00
AMZE,0.0,0.0,994800.19886217,1.8623205224476136,2022-04-16 02:15:00+00:00
VCG,0.0,0.0,1001696.40952245,0.09539010734236404,2022-04-16 02:15:00+00:00
ARTIC,0.0,0.0,1002724.50615163,0.7868329930405278,2022-04-16 02:15:00+00:00
SQUID,0.0,0.0,1006260.02886556,0.02152281552200809,2022-04-16 02:15:00+00:00
HUSL,0.0,0.0,1016678.96657428,1.180636416861986,2022-04-16 02:15:00+00:00
MQL,0.0,0.0,1019179.93114687,0.036215052064681355,2022-04-16 02:15:00+00:00
GMD,0.0,0.0,1019309.28447569,0.015786044266581638,2022-04-16 02:15:00+00:00
MDAO,0.0,0.0,1027518.1060581,0.21045306096286587,2022-04-16 02:15:00+00:00
AKITA,0.0,0.0,1041085.01289559,6.901870357813434e-07,2022-04-16 02:15:00+00:00
CTN,0.0,0.0,1048798.18374974,1.810901586274199,2022-04-16 02:15:00+00:00
PIT,0.0,0.0,1049906.90787595,1.522036241706915e-09,2022-04-16 02:15:00+00:00
BRISE,0.0,0.0,1051444.27889809,9.33442037188275e-07,2022-04-16 02:15:00+00:00
OUD,0.0,0.0,1058829.95140744,0.00969263828086406,2022-04-16 02:15:00+00:00
TRACE,0.0,0.0,1068435.43743352,0.20247581932741648,2022-04-16 02:15:00+00:00
NGL,0.0,0.0,1114239.88761078,0.7821927295312413,2022-04-16 02:16:00+00:00
HE,0.0,0.0,1070086.99079199,0.025793907624771645,2022-04-16 02:15:00+00:00
SON,0.0,0.0,1072068.59447266,0.002756333032612218,2022-04-16 02:15:00+00:00
LSP,0.0,0.0,1073094.97445752,0.026658515034771995,2022-04-16 02:15:00+00:00
BETH,0.0,0.0,1079689.62908808,2961.5607211380734,2022-04-16 02:15:00+00:00
PS1,0.0,0.0,1084252.4497648,0.023972100048133126,2022-04-16 02:15:00+00:00
LED,0.0,0.0,1084808.77462241,0.19727151967369744,2022-04-16 02:15:00+00:00
STNEAR,0.0,0.0,1091121.13213418,17.21004848274259,2022-04-16 02:15:00+00:00
ZPAY,0.0,0.0,1100603.20897199,0.44132358749243106,2022-04-16 02:15:00+00:00
OXD,0.0,0.0,1103997.30436964,0.008905615362184415,2022-04-16 02:15:00+00:00
NFTART,0.0,0.0,1104198.15963299,3.45769354941894e-10,2022-04-16 02:15:00+00:00
DFW,0.0,0.0,1109180.99780129,0.0525538583292526,2022-04-16 02:15:00+00:00
POMI,0.0,0.0,1109507.69701913,2.8204767260382465e-06,2022-04-16 02:15:00+00:00
ETM,0.0,0.0,204761.24084084,0.04470901868851809,2022-04-16 02:16:00+00:00
PRB,0.0,0.0,1250944.99643386,1.6430273769606976,2022-04-16 02:15:00+00:00
DPX,0.0,0.0,1270127.811516,1277.053168888033,2022-04-16 02:15:00+00:00
ZENITH,0.0,0.0,1664757.30516406,0.2712186757401037,2022-04-16 02:15:00+00:00
HELPS,0.0,0.0,1274769.28107046,3.4005747760744814e-05,2022-04-16 02:15:00+00:00
WHT,0.0,0.0,1410633.20105662,9.485439388485421,2022-04-16 02:15:00+00:00
COVN,0.0,0.0,1424381.74444766,8.6941398946921,2022-04-16 02:15:00+00:00
KPC,0.0,0.0,1425046.09668545,0.02858483150006138,2022-04-16 02:15:00+00:00
